n_variable_index;c_name_variable;c_desc_variable;c_signal_ident;c_name_section;c_name_position;c_num_position;n_controller_id;n_variable_data_type_id;n_variable_type_id;n_module_index;n_module_channel;PPI.FilterTime;PPI.mCodeScaleMin;PPI.mCodeScaleMax;PPI.mCodeLowThreshold;PPI.mCodeHighThreshold;PPI.Hysteresis;PPI.MediaLen;PPI.LocalOverrideValue;PPI.MinEU;PPI.MaxEU;SP.SP;SP.TechHi;SP.TechLo;CW.ConfigState;CW.ActiveState;CW.Read;CW.Write;CW.LocalOverrideState;CW.FilterState;CW.InversionState;CW.Linearization;CW.SqrtLinearization;CW.NotQuality;CW.UpdateState;CW.Used_IOAddress;CW.Used_EURange;CW.MessOfChange;CW.Used_Media;CW.Used_Formula;CW;Alarms.HiThreshold;Alarms.HiHiThreshold;Alarms.LoThreshold;Alarms.LoLoThreshold;HILO_CW.Alarms.HiActiveState;HILO_CW.Alarms.HiHiActiveState;HILO_CW.Alarms.LoActiveState;HILO_CW.Alarms.LoLoActiveState;Formula;HILO_CW
400;DR.L1.CAB.On;Шкаф 1PCC01. Сервисный сигнал. Всегда включен;AlwaysOn;ПЛК;Шкаф ПЛК;ПЛК;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;19.0;0.0;0.0;0.0;0.0;;;;;;0.0
401;Tag_401;"КМД №1. Признак ""Поддерживать давление зажима""";SOL.P_REZET;КМД №1;Шкаф гидравлики;SOL1..9;1.0;8.0;7.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;V218&V214?0:V220?1:V401;0.0
402;Tag_402;Конвейер ЛК-3. Тормоз;11M1.O2;Конвейер №3;Конвейер;11M1;1.0;8.0;6.0;17.0;16.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2091.0;0.0;0.0;0.0;0.0;;;;;;0.0
403;Tag_403;Конвейер ЛК-3А. Контроль проскальзывания ленты с задержкой 30 сек;ST-02.С;Конвейер №3а;Конвейер;24M1;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1000.0;1.0;0.0;1.0;-1000.0;;;;;;;;;;;;;;;;;1047.0;0.0;0.0;0.0;0.0;;;;;E17<1?0-30:V403<0?V403+1:V109;0.0
404;Tag_404;КМД №1. Шкаф гидравлики. Разрешение для насоса;SOL1.CMD;КМД №1;Шкаф гидравлики;SOL1..9;1.0;8.0;7.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;(E20|E21)&V230;0.0
405;Tag_405;Конвейер ЛК-3. Подтверждение оператором разрешения дистанционного пуска ПП-3, ЛК-3 (разрешение на местное управление машинистом конвейера);2.AL-20;Конвейер №3;Конвейер;11M1;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
406;Tag_406;Конвейер ЛК-3. Команда на разрешение дистанционного пуска ПП-3, ЛК-3 (разрешение на местное управление машинистом конвейера);2.AL-20.C;Конвейер №3;Конвейер;11M1;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;V330&V405@182;0.0
407;Tag_407;КМД №1. Готовность маслосистемы;2OILREADY;КМД №1;Дробилка;M1;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1000.0;1.0;0.0;1.0;-1000.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;E20|E21<1?0-120:V407+1;0.0
408;Tag_408;КСД №1. Готовность маслосистемы;1OILREADY;КСД №1;Дробилка;14M1;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1000.0;1.0;0.0;1.0;-1000.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;E9<1?0-120:V408+1;0.0
409;Tag_409;КСД №1. Неготовность гидросистемы при остановленной дробилке;14M1L:SQ-STOP2;КСД №1;Гидравлическая система;14M1;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;(L7|V83)&V334;0.0
410;Tag_410;Грохот №2. Подтверждение ошибок от оператора;22M1ASK.C;Грохот №2;Грохот;22M1;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;V410>0.8?1@209*0+V410+V412-0.1:0@209;0.0
411;Tag_411;Конвейер ЛК-3. Детектор металла - зафиксированный сигнал;OS-01.С;Конвейер №3;Конвейер;11M1;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;V62?0:V60|V411;0.0
412;Tag_412;Грохот №2. Подтверждение ошибок при квитировании грохота;22M1ASK.OP;Грохот №2;Грохот;22M1;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
413;Tag_413;Грохот №1. Разрешение на запуск от Воздуходувки и Охладителя;12M1.G;Грохот №1;Грохот;12M1;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;G10&G11;0.0
414;Tag_414;КМД №1. Шкаф гидравлики. PIT-1, PIT-1 Счетчик срабатывания №1 . Давления зажима, Давления разжима;PIT-1_2.SAVE1;КМД №1;Шкаф гидравлики;SOL1..9;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
415;Tag_415;КМД №1. Шкаф гидравлики. PIT-1, PIT-1 Счетчик срабатывания №2 . Давления зажима, Давления разжима;PIT-1_2.SAVE2;КМД №1;Шкаф гидравлики;SOL1..9;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
416;Tag_416;КМД №1. Шкаф гидравлики. PIT-1, PIT-1 Счетчик срабатывания №3 . Давления зажима, Давления разжима;PIT-1_2.SAVE3;КМД №1;Шкаф гидравлики;SOL1..9;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
417;Tag_417;КМД №1. Шкаф гидравлики. PIT-1, PIT-1 Счетчик срабатывания №4 . Давления зажима, Давления разжима;PIT-1_2.SAVE4;КМД №1;Шкаф гидравлики;SOL1..9;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
418;Tag_418;КМД №1. Шкаф гидравлики. PIT-1, PIT-1 Счетчик срабатывания №5 . Давления зажима, Давления разжима;PIT-1_2.SAVE5;КМД №1;Шкаф гидравлики;SOL1..9;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
419;Tag_419;КМД №1. Шкаф гидравлики. PIT-1, PIT-1 Счетчик срабатывания №6 . Давления зажима, Давления разжима;PIT-1_2.SAVE6;КМД №1;Шкаф гидравлики;SOL1..9;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
420;Tag_420;КМД №1. Шкаф гидравлики. PIT-1, PIT-1 Отслеживание срабатывания. Давления зажима, Давления разжима;PIT-1_2.CH;КМД №1;Шкаф гидравлики;SOL1..9;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;l244|l245=V420?V420:V420?0:V414+1@414;0.0
421;Tag_421;КМД №1. Шкаф гидравлики. PIT-1, PIT-1 Сумма срабатывания за 1 час. Давления зажима, Давления разжима;PIT-1_2.C;КМД №1;Шкаф гидравлики;SOL1..9;1.0;8.0;7.0;0.0;0.0;600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;1031.0;6.0;8.0;0.0;0.0;;;;;V419+V418+V417+V416+V415+V414@421*0+V418@419*0+V417@418*0+V416@417*0+V415@416*0+V414@415*0@414*0+V421;3.0
422;Tag_422;КСД №1. PS-02, PS-03 Счетчик срабатывания №1 . Давления зажима, Давления разжима;PS-02_03.SAVE1;КСД №1;Гидравлическая система;SV1-01..8;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
423;Tag_423;КСД №1. PS-02, PS-03 Счетчик срабатывания №2 . Давления зажима, Давления разжима;PS-02_03.SAVE2;КСД №1;Гидравлическая система;SV1-01..8;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
424;Tag_424;КСД №1. PS-02, PS-03 Счетчик срабатывания №3 . Давления зажима, Давления разжима;PS-02_03.SAVE3;КСД №1;Гидравлическая система;SV1-01..8;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
425;Tag_425;КСД №1. PS-02, PS-03 Счетчик срабатывания №4 . Давления зажима, Давления разжима;PS-02_03.SAVE4;КСД №1;Гидравлическая система;SV1-01..8;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
426;Tag_426;КСД №1. PS-02, PS-03 Счетчик срабатывания №5 . Давления зажима, Давления разжима;PS-02_03.SAVE5;КСД №1;Гидравлическая система;SV1-01..8;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
427;Tag_427;КСД №1. PS-02, PS-03 Счетчик срабатывания №6 . Давления зажима, Давления разжима;PS-02_03.SAVE6;КСД №1;Гидравлическая система;SV1-01..8;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
428;Tag_428;КСД №1. PS-02, PS-03 Отслеживание срабатывания. Давления зажима, Давления разжима;PS-02_03.CH;КСД №1;Гидравлическая система;SV1-01..8;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;V85&V86=V428?V428:V428?V422+1@422*0:1;0.0
429;Tag_429;КСД №1. PS-02, PS-03 Сумма срабатывания за 1 час. Давления зажима, Давления разжима;PS-02_03.C;КСД №1;Гидравлическая система;SV1-01..8;1.0;8.0;7.0;0.0;0.0;600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;1031.0;60.0;80.0;0.0;0.0;;;;;V427+V426+V425+V424+V423+V422@429*0+V426@427*0+V425@426*0+V424@425*0+V423@424*0+V422@423*0@422*0+V429;3.0
430;Tag_430;КМД №1. VT1..4 Счетчик срабатывания №1 . Датчики вибрации;VT1_4.SAVE1;КМД №1;Подшипника двигателя;M1;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
431;Tag_431;КМД №1. VT1..4 Счетчик срабатывания №2 . Датчики вибрации;VT1_4.SAVE2;КМД №1;Подшипника двигателя;M1;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
432;Tag_432;КМД №1. VT1..4 Счетчик срабатывания №3 . Датчики вибрации;VT1_4.SAVE3;КМД №1;Подшипника двигателя;M1;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
433;Tag_433;КМД №1. VT1..4 Счетчик срабатывания №4 . Датчики вибрации;VT1_4.SAVE4;КМД №1;Подшипника двигателя;M1;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
434;Tag_434;КМД №1. VT1..4 Отслеживание срабатывания. Датчики вибрации;VT1_4.CH;КМД №1;Подшипника двигателя;M1;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;h12|h13|h14|h25=V434?V434:V434?0:V430+1@430;0.0
435;Tag_435;КМД №1. VT1..4 Сумма срабатывания за 1 час. Датчики вибрации;VT1_4.C;КМД №1;Подшипника двигателя;M1;1.0;8.0;7.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;1031.0;2.9;4.9;0.0;0.0;;;;;V433+V432+V431+V430@435*0+V432@433*0+V431@432*0+V430@431*0@430*0+V435;3.0
436;Tag_436;КСД №1. VT5..7 Счетчик срабатывания №1 . Датчики вибрации;VT5_7.SAVE1;КСД №1;Подшипники двигателя;14M1;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
437;Tag_437;КСД №1. VT5..7 Счетчик срабатывания №2 . Датчики вибрации;VT5_7.SAVE2;КСД №1;Подшипники двигателя;14M1;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
438;Tag_438;КСД №1. VT5..7 Счетчик срабатывания №3 . Датчики вибрации;VT5_7.SAVE3;КСД №1;Подшипники двигателя;14M1;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
439;Tag_439;КСД №1. VT5..7 Счетчик срабатывания №4 . Датчики вибрации;VT5_7.SAVE4;КСД №1;Подшипники двигателя;14M1;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
440;Tag_440;КСД №1. VT5..7 Отслеживание срабатывания. Датчики вибрации;VT5_7.CH;КСД №1;Подшипники двигателя;14M1;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;h46|h47|h48=V440?V440:V440?0:V436+1@436;0.0
441;Tag_441;КСД №1. VT5..7 Сумма срабатывания за 1 час. Датчики вибрации;VT5_7.C;КСД №1;Подшипники двигателя;14M1;1.0;8.0;7.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;V439+V438+V437+V436@441*0+V438@439*0+V437@438*0+V436@437*0@436*0+V441;0.0
442;Tag_442;КМД №1. Датчик температуры возврата масла, с другими пределами;TT-11.I2;КМД №1;Маслосистема;M1;1.0;8.0;2.0;7.0;6.0;0.5;4.0;20.0;3.5;22.0;0.0;0.0;62.0;-18.0;93.0;62.0;93.0;-18.0;;;;;;;;;;;;;;;;;6183.0;54.0;60.0;0.0;0.0;;;;;;1.0
443;Tag_443;Конвейер ЛК-3. Дистанционный пуск ковейера ПП-3, ЛK-4, с подтвержденем;HS-14.C;Конвейер №3;Конвейер;11M1;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;V62&V182;0.0
444;Tag_444;Конвейер ЛК-3. Время после отсановки конвейера (сек.);HS-14.C;Конвейер №3;Конвейер;11M1;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;0.0;1000.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;E4?0:V444+1;0.0
445;Tag_445;КСД №1. Останов после конвейера;14M1L:SQ-STOP.C;КСД №1;Дробилка;14M1;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;E7&(V444>400)&(V444<410);0.0
446;Tag_446;КМД №1. Останов после конвейера;C2-SQ-STOP.C;КМД №1;Дробилка;M1;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;0.0;1000.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;E26&(V444>410)&(V444<420);0.0
447;Tag_447;КМД №1. Шкаф гидравлики. SOL4 Команда на запуск;SOL4.START.C;КМД №1;SOL4;SOL4;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;(E20+E21<1)|(V401=0)?0:l245-h245+V447;0.0
448;Tag_448;КСД №1. Давление на промежуточном валу, с учетом запуска маслонасоса;PS-01.C;КСД №1;Маслосистема;14M1;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;0-V408<110?V78:1;0.0
